Affinity  , Usage     , #elements , time                
2         , 1.000000  , 16384     , 262.826172          
2         , 1.000000  , 16384     , 264.402832          
2         , 1.000000  , 16384     , 269.114014          
2         , 1.000000  , 16384     , 265.879150          
2         , 1.000000  , 16384     , 267.181641          
2         , 1.000000  , 16384     , 263.423340          
3         , 1.000000  , 16384     , 304.117188          
3         , 1.000000  , 16384     , 297.806152          
3         , 1.000000  , 16384     , 300.399902          
3         , 1.000000  , 16384     , 301.802979          
3         , 1.000000  , 16384     , 306.113770          
3         , 1.000000  , 16384     , 285.217773          
3         , 1.000000  , 16384     , 294.832031          
3         , 1.000000  , 16384     , 296.954102          
3         , 1.000000  , 16384     , 295.140381          
3         , 1.000000  , 16384     , 296.158936          
3         , 1.000000  , 16384     , 303.138916          
3         , 1.000000  , 16384     , 304.746826          
3         , 1.000000  , 16384     , 299.930908          
3         , 1.000000  , 16384     , 301.484131          
3         , 1.000000  , 16384     , 298.456787          
3         , 1.000000  , 16384     , 297.910889          
3         , 1.000000  , 16384     , 297.613770          
3         , 1.000000  , 16384     , 303.568115          
3         , 1.000000  , 16384     , 301.617188          
3         , 1.000000  , 16384     , 297.152344          
3         , 1.000000  , 16384     , 304.327637          
3         , 1.000000  , 16384     , 296.297852          
3         , 1.000000  , 16384     , 300.983887          
3         , 1.000000  , 16384     , 292.556152          
3         , 1.000000  , 16384     , 299.477051          
4         , 1.000000  , 16384     , 348.478027          
4         , 1.000000  , 16384     , 348.500977          
4         , 1.000000  , 16384     , 357.715088          
4         , 1.000000  , 16384     , 350.938232          
4         , 1.000000  , 16384     , 353.209717          
4         , 1.000000  , 16384     , 353.850098          
4         , 1.000000  , 16384     , 347.313965          
4         , 1.000000  , 16384     , 345.309082          
4         , 1.000000  , 16384     , 355.929932          
4         , 1.000000  , 16384     , 349.842041          
4         , 1.000000  , 16384     , 345.575195          
4         , 1.000000  , 16384     , 355.793701          
4         , 1.000000  , 16384     , 353.586670          
4         , 1.000000  , 16384     , 348.809082          
4         , 1.000000  , 16384     , 359.678955          
4         , 1.000000  , 16384     , 357.479004          
4         , 1.000000  , 16384     , 341.014893          
4         , 1.000000  , 16384     , 349.279053          
4         , 1.000000  , 16384     , 344.965088          
4         , 1.000000  , 16384     , 340.562988          
4         , 1.000000  , 16384     , 353.223145          
4         , 1.000000  , 16384     , 353.970215          
4         , 1.000000  , 16384     , 360.536621          
4         , 1.000000  , 16384     , 351.741211          
4         , 1.000000  , 16384     , 346.412842          
1         , 1.000000  , 32768     , 605.743896          
1         , 1.000000  , 32768     , 603.213135          
1         , 1.000000  , 32768     , 601.126953          
1         , 1.000000  , 32768     , 1029.895752         
1         , 1.000000  , 32768     , 1026.542969         
1         , 1.000000  , 32768     , 940.949219          
1         , 1.000000  , 32768     , 605.518311          
1         , 1.000000  , 32768     , 616.149170          
1         , 1.000000  , 32768     , 957.509766          
1         , 1.000000  , 32768     , 929.485107          
1         , 1.000000  , 32768     , 1028.231934         
1         , 1.000000  , 32768     , 940.050049          
1         , 1.000000  , 32768     , 601.641113          
1         , 1.000000  , 32768     , 598.949463          
1         , 1.000000  , 32768     , 970.266113          
1         , 1.000000  , 32768     , 609.826660          
1         , 1.000000  , 32768     , 602.470947          
1         , 1.000000  , 32768     , 600.472656          
1         , 1.000000  , 32768     , 608.412842          
1         , 1.000000  , 32768     , 1026.623047         
1         , 1.000000  , 32768     , 928.943115          
1         , 1.000000  , 32768     , 1030.007812         
1         , 1.000000  , 32768     , 605.159180          
1         , 1.000000  , 32768     , 617.146240          
1         , 1.000000  , 32768     , 606.322998          
2         , 1.000000  , 32768     , 386.136963          
2         , 1.000000  , 32768     , 388.729980          
2         , 1.000000  , 32768     , 386.455566          
2         , 1.000000  , 32768     , 379.177002          
2         , 1.000000  , 32768     , 380.768066          
2         , 1.000000  , 32768     , 387.760010          
2         , 1.000000  , 32768     , 382.504883          
2         , 1.000000  , 32768     , 384.355713          
2         , 1.000000  , 32768     , 384.099121          
2         , 1.000000  , 32768     , 386.596680          
2         , 1.000000  , 32768     , 399.266846          
2         , 1.000000  , 32768     , 379.854248          
2         , 1.000000  , 32768     , 383.489014          
2         , 1.000000  , 32768     , 384.635254          
2         , 1.000000  , 32768     , 374.077148          
2         , 1.000000  , 32768     , 383.430664          
2         , 1.000000  , 32768     , 388.658936          
2         , 1.000000  , 32768     , 375.092041          
2         , 1.000000  , 32768     , 387.263916          
2         , 1.000000  , 32768     , 387.948975          
2         , 1.000000  , 32768     , 387.542725          
2         , 1.000000  , 32768     , 386.870117          
2         , 1.000000  , 32768     , 383.426758          
2         , 1.000000  , 32768     , 379.779053          
2         , 1.000000  , 32768     , 391.717285          
3         , 1.000000  , 32768     , 369.989014          
3         , 1.000000  , 32768     , 370.217041          
3         , 1.000000  , 32768     , 378.781982          
3         , 1.000000  , 32768     , 387.087158          
3         , 1.000000  , 32768     , 380.483154          
3         , 1.000000  , 32768     , 380.128174          
3         , 1.000000  , 32768     , 374.821289          
3         , 1.000000  , 32768     , 367.001953          
3         , 1.000000  , 32768     , 380.078125          
3         , 1.000000  , 32768     , 372.584961          
3         , 1.000000  , 32768     , 377.040039          
3         , 1.000000  , 32768     , 376.545166          
3         , 1.000000  , 32768     , 387.970947          
3         , 1.000000  , 32768     , 373.632324          
3         , 1.000000  , 32768     , 369.652832          
3         , 1.000000  , 32768     , 374.353760          
3         , 1.000000  , 32768     , 378.474854          
3         , 1.000000  , 32768     , 375.851074          
3         , 1.000000  , 32768     , 369.064453          
3         , 1.000000  , 32768     , 375.768066          
3         , 1.000000  , 32768     , 379.592773          
3         , 1.000000  , 32768     , 379.225830          
3         , 1.000000  , 32768     , 376.602783          
3         , 1.000000  , 32768     , 371.884766          
3         , 1.000000  , 32768     , 381.053955          
4         , 1.000000  , 32768     , 417.387207          
4         , 1.000000  , 32768     , 414.781006          
4         , 1.000000  , 32768     , 422.035889          
4         , 1.000000  , 32768     , 427.513428          
4         , 1.000000  , 32768     , 419.209961          
4         , 1.000000  , 32768     , 415.354004          
4         , 1.000000  , 32768     , 425.459717          
4         , 1.000000  , 32768     , 416.945068          
4         , 1.000000  , 32768     , 449.678955          
4         , 1.000000  , 32768     , 418.815186          
4         , 1.000000  , 32768     , 418.827881          
4         , 1.000000  , 32768     , 422.441650          
4         , 1.000000  , 32768     , 425.739014          
4         , 1.000000  , 32768     , 417.685059          
4         , 1.000000  , 32768     , 419.076904          
4         , 1.000000  , 32768     , 416.621826          
4         , 1.000000  , 32768     , 413.273682          
4         , 1.000000  , 32768     , 421.888184          
4         , 1.000000  , 32768     , 416.359863          
4         , 1.000000  , 32768     , 416.579102          
4         , 1.000000  , 32768     , 414.720215          
4         , 1.000000  , 32768     , 421.750000          
4         , 1.000000  , 32768     , 404.089844          
4         , 1.000000  , 32768     , 420.787842          
4         , 1.000000  , 32768     , 419.682617          
1         , 1.000000  , 65536     , 1138.251953         
1         , 1.000000  , 65536     , 1136.210938         
1         , 1.000000  , 65536     , 1132.587891         
1         , 1.000000  , 65536     , 1135.510742         
1         , 1.000000  , 65536     , 1154.217529         
1         , 1.000000  , 65536     , 1900.917969         
1         , 1.000000  , 65536     , 1902.683350         
1         , 1.000000  , 65536     , 1133.531738         
1         , 1.000000  , 65536     , 1146.191162         
1         , 1.000000  , 65536     , 1134.227051         
1         , 1.000000  , 65536     , 1133.080078         
1         , 1.000000  , 65536     , 1143.449951         
1         , 1.000000  , 65536     , 1891.303223         
1         , 1.000000  , 65536     , 1134.375000         
1         , 1.000000  , 65536     , 1128.614258         
1         , 1.000000  , 65536     , 1137.724121         
1         , 1.000000  , 65536     , 1160.684814         
1         , 1.000000  , 65536     , 1136.325928         
1         , 1.000000  , 65536     , 1140.621094         
1         , 1.000000  , 65536     , 1576.023193         
1         , 1.000000  , 65536     , 1147.681885         
1         , 1.000000  , 65536     , 1152.742188         
1         , 1.000000  , 65536     , 1138.102051         
1         , 1.000000  , 65536     , 1139.547852         
1         , 1.000000  , 65536     , 1131.354004         
2         , 1.000000  , 65536     , 635.493164          
2         , 1.000000  , 65536     , 618.777100          
2         , 1.000000  , 65536     , 615.767090          
2         , 1.000000  , 65536     , 887.594971          
2         , 1.000000  , 65536     , 1004.614746         
2         , 1.000000  , 65536     , 897.396973          
2         , 1.000000  , 65536     , 635.017090          
2         , 1.000000  , 65536     , 626.137207          
2         , 1.000000  , 65536     , 614.199219          
2         , 1.000000  , 65536     , 623.489258          
2         , 1.000000  , 65536     , 620.534180          
2         , 1.000000  , 65536     , 625.123047          
2         , 1.000000  , 65536     , 879.033203          
2         , 1.000000  , 65536     , 615.827148          
2         , 1.000000  , 65536     , 615.788818          
2         , 1.000000  , 65536     , 634.663086          
2         , 1.000000  , 65536     , 609.189209          
2         , 1.000000  , 65536     , 990.551025          
2         , 1.000000  , 65536     , 625.688965          
2         , 1.000000  , 65536     , 881.654053          
2         , 1.000000  , 65536     , 890.969971          
2         , 1.000000  , 65536     , 886.352783          
2         , 1.000000  , 65536     , 627.246826          
2         , 1.000000  , 65536     , 618.123779          
2         , 1.000000  , 65536     , 616.187988          
3         , 1.000000  , 65536     , 526.784912          
3         , 1.000000  , 65536     , 525.656250          
3         , 1.000000  , 65536     , 524.956055          
3         , 1.000000  , 65536     , 895.469971          
3         , 1.000000  , 65536     , 552.144775          
3         , 1.000000  , 65536     , 527.750488          
3         , 1.000000  , 65536     , 526.928955          
3         , 1.000000  , 65536     , 533.849365          
3         , 1.000000  , 65536     , 522.998047          
3         , 1.000000  , 65536     , 523.091797          
3         , 1.000000  , 65536     , 524.923096          
3         , 1.000000  , 65536     , 528.391846          
3         , 1.000000  , 65536     , 530.153809          
3         , 1.000000  , 65536     , 531.237305          
3         , 1.000000  , 65536     , 532.301025          
3         , 1.000000  , 65536     , 526.961182          
3         , 1.000000  , 65536     , 532.777100          
3         , 1.000000  , 65536     , 526.531982          
3         , 1.000000  , 65536     , 524.735107          
3         , 1.000000  , 65536     , 527.043701          
3         , 1.000000  , 65536     , 529.287109          
3         , 1.000000  , 65536     , 519.914307          
3         , 1.000000  , 65536     , 533.302979          
3         , 1.000000  , 65536     , 528.154053          
3         , 1.000000  , 65536     , 529.036865          
4         , 1.000000  , 65536     , 540.452881          
4         , 1.000000  , 65536     , 567.894775          
4         , 1.000000  , 65536     , 543.181152          
4         , 1.000000  , 65536     , 541.197998          
4         , 1.000000  , 65536     , 544.464111          
4         , 1.000000  , 65536     , 892.895020          
4         , 1.000000  , 65536     , 897.242188          
4         , 1.000000  , 65536     , 902.126221          
4         , 1.000000  , 65536     , 546.729004          
4         , 1.000000  , 65536     , 549.862793          
4         , 1.000000  , 65536     , 547.317139          
4         , 1.000000  , 65536     , 545.627930          
4         , 1.000000  , 65536     , 548.055176          
4         , 1.000000  , 65536     , 545.611816          
4         , 1.000000  , 65536     , 550.761963          
4         , 1.000000  , 65536     , 539.316895          
4         , 1.000000  , 65536     , 549.696777          
4         , 1.000000  , 65536     , 545.802734          
4         , 1.000000  , 65536     , 890.396240          
4         , 1.000000  , 65536     , 918.370117          
4         , 1.000000  , 65536     , 538.259766          
4         , 1.000000  , 65536     , 550.729980          
4         , 1.000000  , 65536     , 540.895752          
4         , 1.000000  , 65536     , 543.614990          
4         , 1.000000  , 65536     , 546.040283          
1         , 1.000000  , 131072    , 2830.444824         
1         , 1.000000  , 131072    , 2833.657959         
1         , 1.000000  , 131072    , 2231.078125         
1         , 1.000000  , 131072    , 2200.853271         
1         , 1.000000  , 131072    , 2645.421875         
1         , 1.000000  , 131072    , 2199.929932         
1         , 1.000000  , 131072    , 2203.524902         
1         , 1.000000  , 131072    , 2217.763184         
1         , 1.000000  , 131072    , 3040.006836         
1         , 1.000000  , 131072    , 2226.883301         
1         , 1.000000  , 131072    , 3112.805908         
1         , 1.000000  , 131072    , 2827.843262         
1         , 1.000000  , 131072    , 3069.981934         
1         , 1.000000  , 131072    , 2221.669189         
1         , 1.000000  , 131072    , 2220.314209         
1         , 1.000000  , 131072    , 2655.090088         
1         , 1.000000  , 131072    , 2200.572266         
1         , 1.000000  , 131072    , 2208.551025         
1         , 1.000000  , 131072    , 2222.782715         
1         , 1.000000  , 131072    , 2639.268066         
1         , 1.000000  , 131072    , 2251.285889         
1         , 1.000000  , 131072    , 2217.479004         
1         , 1.000000  , 131072    , 2194.060547         
1         , 1.000000  , 131072    , 2204.960938         
1         , 1.000000  , 131072    , 2814.148193         
2         , 1.000000  , 131072    , 1093.552002         
2         , 1.000000  , 131072    , 1081.635986         
2         , 1.000000  , 131072    , 1442.291016         
2         , 1.000000  , 131072    , 1883.062012         
2         , 1.000000  , 131072    , 1074.791992         
2         , 1.000000  , 131072    , 1089.313232         
2         , 1.000000  , 131072    , 1439.964844         
2         , 1.000000  , 131072    , 1459.668945         
2         , 1.000000  , 131072    , 1444.924072         
2         , 1.000000  , 131072    , 1060.534912         
2         , 1.000000  , 131072    , 1078.195801         
2         , 1.000000  , 131072    , 1083.428955         
2         , 1.000000  , 131072    , 1447.436768         
2         , 1.000000  , 131072    , 1077.494141         
2         , 1.000000  , 131072    , 1091.721924         
2         , 1.000000  , 131072    , 1088.285645         
2         , 1.000000  , 131072    , 1084.807617         
2         , 1.000000  , 131072    , 1079.097900         
2         , 1.000000  , 131072    , 1082.999023         
2         , 1.000000  , 131072    , 1067.516846         
2         , 1.000000  , 131072    , 1079.630859         
2         , 1.000000  , 131072    , 1077.024170         
2         , 1.000000  , 131072    , 1082.462891         
2         , 1.000000  , 131072    , 1080.302979         
2         , 1.000000  , 131072    , 1088.364746         
3         , 1.000000  , 131072    , 821.866699          
3         , 1.000000  , 131072    , 808.941162          
3         , 1.000000  , 131072    , 814.641113          
3         , 1.000000  , 131072    , 814.554688          
3         , 1.000000  , 131072    , 1124.808350         
3         , 1.000000  , 131072    , 809.275879          
3         , 1.000000  , 131072    , 911.068848          
3         , 1.000000  , 131072    , 826.380859          
3         , 1.000000  , 131072    , 1131.114746         
3         , 1.000000  , 131072    , 810.329102          
3         , 1.000000  , 131072    , 821.949219          
3         , 1.000000  , 131072    , 827.030518          
3         , 1.000000  , 131072    , 820.996826          
3         , 1.000000  , 131072    , 814.496094          
3         , 1.000000  , 131072    , 1125.886719         
3         , 1.000000  , 131072    , 1127.009033         
3         , 1.000000  , 131072    , 816.742920          
3         , 1.000000  , 131072    , 815.893799          
3         , 1.000000  , 131072    , 1121.416016         
3         , 1.000000  , 131072    , 801.443115          
3         , 1.000000  , 131072    , 831.676025          
3         , 1.000000  , 131072    , 814.992188          
3         , 1.000000  , 131072    , 835.898193          
3         , 1.000000  , 131072    , 817.402832          
3         , 1.000000  , 131072    , 808.906250          
4         , 1.000000  , 131072    , 785.436768          
4         , 1.000000  , 131072    , 1049.532227         
4         , 1.000000  , 131072    , 785.484131          
4         , 1.000000  , 131072    , 773.361084          
4         , 1.000000  , 131072    , 837.516113          
4         , 1.000000  , 131072    , 1053.556152         
4         , 1.000000  , 131072    , 838.364990          
4         , 1.000000  , 131072    , 1041.494385         
4         , 1.000000  , 131072    , 787.575195          
4         , 1.000000  , 131072    , 797.729980          
4         , 1.000000  , 131072    , 791.278320          
4         , 1.000000  , 131072    , 802.545166          
4         , 1.000000  , 131072    , 811.051758          
4         , 1.000000  , 131072    , 788.285889          
4         , 1.000000  , 131072    , 788.143311          
4         , 1.000000  , 131072    , 791.926025          
4         , 1.000000  , 131072    , 772.388184          
4         , 1.000000  , 131072    , 1046.689941         
4         , 1.000000  , 131072    , 1030.607178         
4         , 1.000000  , 131072    , 1055.298096         
4         , 1.000000  , 131072    , 1039.451904         
4         , 1.000000  , 131072    , 771.490967          
4         , 1.000000  , 131072    , 811.272705          
4         , 1.000000  , 131072    , 797.312256          
4         , 1.000000  , 131072    , 785.764893          
1         , 1.000000  , 262144    , 4375.515869         
1         , 1.000000  , 262144    , 4761.071045         
1         , 1.000000  , 262144    , 4745.495117         
1         , 1.000000  , 262144    , 4315.725098         
1         , 1.000000  , 262144    , 4773.567139         
1         , 1.000000  , 262144    , 4362.303955         
1         , 1.000000  , 262144    , 4659.603027         
1         , 1.000000  , 262144    , 5181.078613         
1         , 1.000000  , 262144    , 4348.144775         
1         , 1.000000  , 262144    , 4380.504150         
1         , 1.000000  , 262144    , 4805.012939         
1         , 1.000000  , 262144    , 5196.212402         
1         , 1.000000  , 262144    , 4315.975830         
1         , 1.000000  , 262144    , 5295.759766         
1         , 1.000000  , 262144    , 4378.650146         
1         , 1.000000  , 262144    , 5185.022217         
1         , 1.000000  , 262144    , 4322.418945         
1         , 1.000000  , 262144    , 4342.739990         
1         , 1.000000  , 262144    , 4754.836914         
1         , 1.000000  , 262144    , 4313.680176         
1         , 1.000000  , 262144    , 4746.742920         
1         , 1.000000  , 262144    , 4873.000000         
1         , 1.000000  , 262144    , 4405.035645         
1         , 1.000000  , 262144    , 5654.493164         
1         , 1.000000  , 262144    , 5201.651123         
2         , 1.000000  , 262144    , 2331.603271         
2         , 1.000000  , 262144    , 2787.806396         
2         , 1.000000  , 262144    , 2348.994385         
