1         ,list128k.txt      ,0.941904            
1         ,list128k.txt      ,0.920898            
1         ,list128k.txt      ,0.898745            
1         ,list128k.txt      ,0.766098            
1         ,list128k.txt      ,0.800016            
1         ,list128k.txt      ,0.790016            
1         ,list128k.txt      ,0.843037            
1         ,list128k.txt      ,0.850800            
1         ,list128k.txt      ,0.777910            
1         ,list128k.txt      ,0.814861            
2         ,list128k.txt      ,2.198023            
2         ,list128k.txt      ,2.105925            
2         ,list128k.txt      ,2.072104            
2         ,list128k.txt      ,2.103922            
2         ,list128k.txt      ,2.333883            
2         ,list128k.txt      ,2.144983            
2         ,list128k.txt      ,2.214836            
2         ,list128k.txt      ,2.212046            
2         ,list128k.txt      ,2.047043            
2         ,list128k.txt      ,2.159063            
1         ,list256k.txt      ,0.928104            
1         ,list256k.txt      ,0.888042            
1         ,list256k.txt      ,1.008123            
1         ,list256k.txt      ,0.997965            
1         ,list256k.txt      ,0.842985            
1         ,list256k.txt      ,0.864141            
1         ,list256k.txt      ,0.832708            
1         ,list256k.txt      ,0.874062            
1         ,list256k.txt      ,0.909985            
1         ,list256k.txt      ,0.824070            
2         ,list256k.txt      ,2.004166            
2         ,list256k.txt      ,2.187988            
2         ,list256k.txt      ,2.279911            
2         ,list256k.txt      ,2.130005            
2         ,list256k.txt      ,2.091799            
2         ,list256k.txt      ,2.059059            
2         ,list256k.txt      ,2.032904            
2         ,list256k.txt      ,2.180168            
2         ,list256k.txt      ,2.018921            
2         ,list256k.txt      ,2.368916            
1         ,list512k.txt      ,1.185192            
1         ,list512k.txt      ,1.126986            
1         ,list512k.txt      ,1.184893            
1         ,list512k.txt      ,1.146008            
1         ,list512k.txt      ,1.015163            
1         ,list512k.txt      ,1.062845            
1         ,list512k.txt      ,1.101135            
1         ,list512k.txt      ,1.084000            
1         ,list512k.txt      ,1.049936            
1         ,list512k.txt      ,1.062788            
2         ,list512k.txt      ,2.197081            
2         ,list512k.txt      ,2.749022            
2         ,list512k.txt      ,2.248146            
2         ,list512k.txt      ,2.193974            
2         ,list512k.txt      ,2.119913            
2         ,list512k.txt      ,2.208899            
2         ,list512k.txt      ,2.202097            
2         ,list512k.txt      ,2.138752            
2         ,list512k.txt      ,2.152939            
2         ,list512k.txt      ,2.071764            
1         ,list1024k.txt     ,1.640091            
1         ,list1024k.txt     ,1.697104            
1         ,list1024k.txt     ,1.760082            
1         ,list1024k.txt     ,10.736073           
1         ,list1024k.txt     ,1.712149            
1         ,list1024k.txt     ,1.555077            
1         ,list1024k.txt     ,1.661983            
1         ,list1024k.txt     ,1.583107            
1         ,list1024k.txt     ,1.656775            
1         ,list1024k.txt     ,1.561878            
2         ,list1024k.txt     ,2.605812            
2         ,list1024k.txt     ,2.329887            
2         ,list1024k.txt     ,2.956087            
2         ,list1024k.txt     ,2.429001            
2         ,list1024k.txt     ,2.619892            
2         ,list1024k.txt     ,2.774858            
2         ,list1024k.txt     ,2.956930            
2         ,list1024k.txt     ,2.365002            
2         ,list1024k.txt     ,2.412954            
2         ,list1024k.txt     ,2.354265            
1         ,list2048k.txt     ,2.292761            
1         ,list2048k.txt     ,2.972918            
1         ,list2048k.txt     ,2.458967            
1         ,list2048k.txt     ,2.330923            
1         ,list2048k.txt     ,3.257954            
1         ,list2048k.txt     ,2.437132            
1         ,list2048k.txt     ,2.540161            
1         ,list2048k.txt     ,3.209892            
1         ,list2048k.txt     ,3.100967            
1         ,list2048k.txt     ,2.517860            
2         ,list2048k.txt     ,2.220760            
2         ,list2048k.txt     ,2.404839            
2         ,list2048k.txt     ,2.417696            
2         ,list2048k.txt     ,2.322046            
2         ,list2048k.txt     ,2.345966            
2         ,list2048k.txt     ,2.763063            
2         ,list2048k.txt     ,2.684956            
2         ,list2048k.txt     ,2.191151            
2         ,list2048k.txt     ,2.224079            
2         ,list2048k.txt     ,2.061108            
1         ,list4096k.txt     ,4.747837            
1         ,list4096k.txt     ,4.047789            
1         ,list4096k.txt     ,4.599871            
1         ,list4096k.txt     ,4.218052            
1         ,list4096k.txt     ,4.537926            
1         ,list4096k.txt     ,4.458870            
1         ,list4096k.txt     ,4.003979            
1         ,list4096k.txt     ,5.121273            
1         ,list4096k.txt     ,4.858963            
1         ,list4096k.txt     ,4.164095            
2         ,list4096k.txt     ,3.270779            
2         ,list4096k.txt     ,4.020014            
2         ,list4096k.txt     ,4.511791            
2         ,list4096k.txt     ,4.318954            
2         ,list4096k.txt     ,3.545073            
2         ,list4096k.txt     ,3.360060            
2         ,list4096k.txt     ,3.304073            
2         ,list4096k.txt     ,3.682901            
2         ,list4096k.txt     ,4.322119            
2         ,list4096k.txt     ,4.282972            
1         ,list8192k.txt     ,9.171841            
1         ,list8192k.txt     ,10.437881           
1         ,list8192k.txt     ,8.734304            
1         ,list8192k.txt     ,8.520987            
1         ,list8192k.txt     ,9.264908            
1         ,list8192k.txt     ,8.621889            
1         ,list8192k.txt     ,8.610912            
1         ,list8192k.txt     ,9.442942            
1         ,list8192k.txt     ,8.447865            
1         ,list8192k.txt     ,8.084972            
2         ,list8192k.txt     ,8.083063            
2         ,list8192k.txt     ,7.307072            
2         ,list8192k.txt     ,7.675152            
2         ,list8192k.txt     ,7.065914            
2         ,list8192k.txt     ,7.161779            
2         ,list8192k.txt     ,7.278084            
2         ,list8192k.txt     ,7.030878            
2         ,list8192k.txt     ,5.798710            
2         ,list8192k.txt     ,6.455873            
2         ,list8192k.txt     ,6.611883            
