1         ,128     ,226.415827          
1         ,128     ,239.035158          
1         ,128     ,243.088072          
1         ,128     ,235.591845          
1         ,128     ,232.783150          
2         ,128     ,326.478125          
2         ,128     ,330.665979          
2         ,128     ,333.283066          
2         ,128     ,330.343845          
2         ,128     ,323.850891          
1         ,256     ,481.727125          
1         ,256     ,468.947916          
1         ,256     ,476.175983          
1         ,256     ,467.461975          
1         ,256     ,469.551058          
2         ,256     ,640.562141          
2         ,256     ,645.095945          
2         ,256     ,646.388916          
2         ,256     ,624.696024          
2         ,256     ,630.379002          
1         ,384     ,702.343027          
1         ,384     ,747.907227          
1         ,384     ,707.962040          
1         ,384     ,701.276985          
1         ,384     ,696.298784          
2         ,384     ,980.573013          
2         ,384     ,1008.461903         
2         ,384     ,996.966179          
2         ,384     ,1013.792898         
2         ,384     ,974.771049          
1         ,512     ,1007.278799         
1         ,512     ,1012.441942         
1         ,512     ,1040.983883         
1         ,512     ,1047.936964         
1         ,512     ,1040.555964         
2         ,512     ,1289.512764         
2         ,512     ,1276.570969         
2         ,512     ,1299.789970         
2         ,512     ,1308.051746         
2         ,512     ,1287.786867         
1         ,640     ,1436.195972         
1         ,640     ,1382.662088         
1         ,640     ,1396.509792         
1         ,640     ,1398.188965         
1         ,640     ,1446.310940         
2         ,640     ,1656.630125         
2         ,640     ,1611.026127         
2         ,640     ,1623.696095         
2         ,640     ,1639.512913         
2         ,640     ,1647.697041         
1         ,768     ,1687.281197         
1         ,768     ,1711.639984         
1         ,768     ,1661.423817         
1         ,768     ,1691.864927         
1         ,768     ,1694.596037         
2         ,768     ,1901.740990         
2         ,768     ,1908.840019         
2         ,768     ,1998.864098         
2         ,768     ,1977.034990         
2         ,768     ,1981.209948         
1         ,896     ,2509.802984         
1         ,896     ,2481.888889         
1         ,896     ,2423.368969         
1         ,896     ,2416.221975         
1         ,896     ,2449.964027         
2         ,896     ,2439.020052         
2         ,896     ,2457.868986         
2         ,896     ,2444.234039         
2         ,896     ,2408.857229         
2         ,896     ,2403.420012         
1         ,1024    ,3134.548185         
1         ,1024    ,3142.081907         
1         ,1024    ,3112.763887         
1         ,1024    ,3122.445833         
1         ,1024    ,3102.087894         
2         ,1024    ,3017.708942         
2         ,1024    ,3028.283955         
2         ,1024    ,3036.173969         
2         ,1024    ,3033.679070         
2         ,1024    ,3002.546928         
