2       ,1.000000  ,64      ,26.691967           
2       ,1.000000  ,64      ,23.053892           
2       ,1.000000  ,64      ,23.085995           
2       ,1.000000  ,128     ,73.586309           
2       ,1.000000  ,128     ,77.290760           
2       ,1.000000  ,128     ,76.415026           
2       ,1.000000  ,256     ,297.366062          
2       ,1.000000  ,256     ,292.272966          
2       ,1.000000  ,256     ,294.571770          
2       ,1.000000  ,512     ,1116.123070         
2       ,1.000000  ,512     ,1029.764900         
2       ,1.000000  ,512     ,833.189974          
2       ,1.000000  ,1024    ,3243.422892         
2       ,1.000000  ,1024    ,3136.501986         
2       ,1.000000  ,1024    ,3162.097906         
2       ,1.000000  ,2048    ,12571.259007        
2       ,1.000000  ,2048    ,12087.828768        
2       ,1.000000  ,2048    ,11957.450003        
