1       ,10000     ,33.951935           
1       ,10000     ,34.357071           
1       ,10000     ,37.404125           
2       ,10000     ,23.799036           
2       ,10000     ,25.821104           
2       ,10000     ,26.784058           
1       ,20000     ,100.306017          
1       ,20000     ,85.992926           
1       ,20000     ,97.552950           
2       ,20000     ,66.639053           
2       ,20000     ,66.486055           
2       ,20000     ,66.852072           
1       ,30000     ,144.764044          
1       ,30000     ,129.764027          
1       ,30000     ,160.011024          
2       ,30000     ,93.442921           
2       ,30000     ,81.483133           
2       ,30000     ,90.890125           
1       ,40000     ,185.047132          
1       ,40000     ,192.399042          
1       ,40000     ,201.216850          
2       ,40000     ,122.692936          
2       ,40000     ,123.919901          
2       ,40000     ,126.654972          
1       ,50000     ,260.764021          
1       ,50000     ,255.479216          
1       ,50000     ,254.845812          
2       ,50000     ,137.998810          
2       ,50000     ,192.136889          
2       ,50000     ,172.170130          
1       ,60000     ,299.827881          
1       ,60000     ,302.034901          
1       ,60000     ,317.349825          
2       ,60000     ,209.024855          
2       ,60000     ,208.481066          
2       ,60000     ,210.730909          
1       ,70000     ,416.835083          
1       ,70000     ,363.470892          
1       ,70000     ,379.501795          
2       ,70000     ,262.868803          
2       ,70000     ,264.932190          
2       ,70000     ,245.881826          
