Affinity  , Usage     , # nodes   , time                
1         , 1024      , 1.420977            
1         , 1024      , 1.429140            
1         , 1024      , 1.183893            
1         , 1024      , 1.193008            
1         , 1024      , 1.317007            
1         , 1024      , 1.166840            
1         , 1024      , 1.388126            
1         , 1024      , 1.318148            
1         , 1024      , 1.257975            
1         , 1024      , 1.417269            
2         , 1024      , 2.330019            
2         , 1024      , 2.172853            
2         , 1024      , 2.147942            
2         , 1024      , 2.416018            
2         , 1024      , 2.402945            
2         , 1024      , 2.129000            
2         , 1024      , 2.095095            
2         , 1024      , 2.171003            
2         , 1024      , 2.127792            
2         , 1024      , 2.355883            
1         , 2048      , 1.368986            
1         , 2048      , 1.436895            
1         , 2048      , 1.312033            
1         , 2048      , 1.363104            
1         , 2048      , 1.342066            
1         , 2048      , 1.183893            
1         , 2048      , 1.290964            
1         , 2048      , 1.465088            
1         , 2048      , 1.424089            
1         , 2048      , 1.367123            
2         , 2048      , 2.607143            
2         , 2048      , 3.713966            
2         , 2048      , 2.326063            
2         , 2048      , 2.213860            
2         , 2048      , 2.432219            
2         , 2048      , 2.664045            
2         , 2048      , 2.491844            
2         , 2048      , 2.116077            
2         , 2048      , 2.059965            
2         , 2048      , 2.279127            
1         , 131072    , 15.032009           
1         , 131072    , 15.317078           
1         , 131072    , 14.837011           
1         , 131072    , 13.987087           
1         , 131072    , 14.246967           
1         , 131072    , 14.644777           
1         , 131072    , 14.129831           
1         , 131072    , 14.144848           
1         , 131072    , 14.712025           
1         , 131072    , 14.265062           
2         , 131072    , 10.994913           
2         , 131072    , 10.668913           
2         , 131072    , 12.179203           
2         , 131072    , 10.752031           
2         , 131072    , 11.278160           
2         , 131072    , 11.235012           
2         , 131072    , 11.754898           
2         , 131072    , 11.137011           
2         , 131072    , 10.559177           
2         , 131072    , 11.727102           
1         , 261444    , 29.492937           
1         , 261444    , 29.447094           
1         , 261444    , 28.545759           
1         , 261444    , 28.485010           
1         , 261444    , 28.721956           
1         , 261444    , 29.347893           
1         , 261444    , 30.142172           
1         , 261444    , 30.732244           
1         , 261444    , 29.853128           
1         , 261444    , 30.579973           
2         , 261444    , 21.031788           
2         , 261444    , 20.232006           
2         , 261444    , 19.169065           
2         , 261444    , 20.433941           
2         , 261444    , 21.433222           
2         , 261444    , 20.282974           
2         , 261444    , 19.887049           
2         , 261444    , 19.587160           
2         , 261444    , 19.810925           
2         , 261444    , 20.352959           
1         , 524288    , 59.570946           
1         , 524288    , 57.888020           
1         , 524288    , 59.989029           
1         , 524288    , 60.119755           
1         , 524288    , 62.072914           
1         , 524288    , 59.992105           
1         , 524288    , 62.087685           
1         , 524288    , 62.046915           
1         , 524288    , 59.305054           
1         , 524288    , 58.701986           
2         , 524288    , 36.992983           
2         , 524288    , 39.315941           
2         , 524288    , 36.440981           
2         , 524288    , 40.701237           
2         , 524288    , 37.036957           
2         , 524288    , 37.370018           
2         , 524288    , 36.917831           
2         , 524288    , 37.228220           
2         , 524288    , 38.462269           
2         , 524288    , 36.788107           
1         , 1048576   , 128.200893          
1         , 1048576   , 129.096071          
1         , 1048576   , 133.910831          
1         , 1048576   , 129.309950          
1         , 1048576   , 134.250784          
1         , 1048576   , 129.928974          
1         , 1048576   , 128.471966          
1         , 1048576   , 131.757120          
1         , 1048576   , 131.310818          
1         , 1048576   , 131.421976          
2         , 1048576   , 75.057905           
2         , 1048576   , 72.627176           
2         , 1048576   , 73.801910           
2         , 1048576   , 77.254128           
2         , 1048576   , 74.210798           
2         , 1048576   , 73.933805           
2         , 1048576   , 77.967239           
2         , 1048576   , 75.030876           
2         , 1048576   , 73.073114           
2         , 1048576   , 73.472973           
1         , 2097152   , 288.573996          
1         , 2097152   , 297.744999          
1         , 2097152   , 300.977098          
1         , 2097152   , 285.004984          
1         , 2097152   , 285.912973          
1         , 2097152   , 285.588060          
1         , 2097152   , 291.543886          
1         , 2097152   , 290.920088          
1         , 2097152   , 290.145920          
1         , 2097152   , 293.540094          
2         , 2097152   , 165.905050          
2         , 2097152   , 172.367071          
2         , 2097152   , 152.857159          
2         , 2097152   , 162.462074          
2         , 2097152   , 154.082935          
2         , 2097152   , 153.844213          
2         , 2097152   , 160.507933          
2         , 2097152   , 154.479029          
2         , 2097152   , 156.831886          
2         , 2097152   , 165.356968          
1         , 4194304   , 664.869009          
1         , 4194304   , 663.541164          
1         , 4194304   , 661.408840          
1         , 4194304   , 658.860929          
1         , 4194304   , 644.595247          
1         , 4194304   , 667.576973          
1         , 4194304   , 649.601871          
1         , 4194304   , 506.067139          
1         , 4194304   , 647.635014          
1         , 4194304   , 646.183941          
2         , 4194304   , 356.199066          
2         , 4194304   , 362.015976          
2         , 4194304   , 342.250206          
2         , 4194304   , 359.089737          
2         , 4194304   , 364.048864          
2         , 4194304   , 343.764952          
2         , 4194304   , 359.144897          
2         , 4194304   , 383.554110          
2         , 4194304   , 349.313999          
2         , 4194304   , 339.399910          
1         , 8388608   , 1423.541100         
1         , 8388608   , 1450.974947         
1         , 8388608   , 1456.209219         
1         , 8388608   , 1413.162830         
1         , 8388608   , 1228.792038         
1         , 8388608   , 1150.585901         
