1         ,list128k.txt      ,17.484087           
1         ,list128k.txt      ,11.731934           
1         ,list128k.txt      ,10.409737           
1         ,list128k.txt      ,13.088963           
1         ,list128k.txt      ,11.819992           
1         ,list128k.txt      ,10.449919           
1         ,list128k.txt      ,11.715990           
1         ,list128k.txt      ,11.357986           
1         ,list128k.txt      ,10.429831           
1         ,list128k.txt      ,11.414892           
2         ,list128k.txt      ,27.021950           
2         ,list128k.txt      ,22.183882           
2         ,list128k.txt      ,19.910955           
2         ,list128k.txt      ,21.019915           
2         ,list128k.txt      ,18.584000           
2         ,list128k.txt      ,22.103905           
2         ,list128k.txt      ,22.893948           
2         ,list128k.txt      ,20.915087           
2         ,list128k.txt      ,21.165789           
2         ,list128k.txt      ,19.943066           
3         ,list128k.txt      ,35.152159           
3         ,list128k.txt      ,30.970057           
3         ,list128k.txt      ,30.566084           
3         ,list128k.txt      ,28.890213           
3         ,list128k.txt      ,30.485792           
3         ,list128k.txt      ,32.441856           
3         ,list128k.txt      ,33.639900           
3         ,list128k.txt      ,29.315975           
3         ,list128k.txt      ,30.817863           
3         ,list128k.txt      ,31.061178           
4         ,list128k.txt      ,61.101137           
4         ,list128k.txt      ,39.504118           
4         ,list128k.txt      ,44.762970           
4         ,list128k.txt      ,45.009190           
4         ,list128k.txt      ,41.966000           
4         ,list128k.txt      ,38.406103           
4         ,list128k.txt      ,43.379953           
4         ,list128k.txt      ,43.426983           
4         ,list128k.txt      ,40.068983           
4         ,list128k.txt      ,37.868999           
1         ,list256k.txt      ,10.206957           
1         ,list256k.txt      ,9.465233            
1         ,list256k.txt      ,11.592253           
1         ,list256k.txt      ,11.538860           
1         ,list256k.txt      ,10.440966           
1         ,list256k.txt      ,8.903896            
1         ,list256k.txt      ,9.294064            
1         ,list256k.txt      ,9.566078            
1         ,list256k.txt      ,12.234993           
1         ,list256k.txt      ,10.064781           
2         ,list256k.txt      ,19.380110           
2         ,list256k.txt      ,19.435211           
2         ,list256k.txt      ,16.293983           
2         ,list256k.txt      ,19.542065           
2         ,list256k.txt      ,17.934942           
2         ,list256k.txt      ,21.362961           
2         ,list256k.txt      ,17.273888           
2         ,list256k.txt      ,20.671001           
2         ,list256k.txt      ,18.690966           
2         ,list256k.txt      ,18.267889           
3         ,list256k.txt      ,31.693903           
3         ,list256k.txt      ,29.676805           
3         ,list256k.txt      ,28.315960           
3         ,list256k.txt      ,30.201059           
3         ,list256k.txt      ,28.235004           
3         ,list256k.txt      ,30.737896           
3         ,list256k.txt      ,29.781975           
3         ,list256k.txt      ,30.728983           
3         ,list256k.txt      ,28.349874           
3         ,list256k.txt      ,29.746078           
4         ,list256k.txt      ,42.402077           
4         ,list256k.txt      ,42.175949           
4         ,list256k.txt      ,44.112041           
4         ,list256k.txt      ,40.220125           
4         ,list256k.txt      ,44.327944           
4         ,list256k.txt      ,38.817202           
4         ,list256k.txt      ,41.830179           
4         ,list256k.txt      ,43.198919           
4         ,list256k.txt      ,43.250063           
4         ,list256k.txt      ,42.028828           
1         ,list512k.txt      ,8.720884            
1         ,list512k.txt      ,8.725780            
1         ,list512k.txt      ,13.122101           
1         ,list512k.txt      ,12.515158           
1         ,list512k.txt      ,10.158958           
1         ,list512k.txt      ,10.496101           
1         ,list512k.txt      ,12.539921           
1         ,list512k.txt      ,13.215130           
1         ,list512k.txt      ,11.548952           
1         ,list512k.txt      ,9.470022            
2         ,list512k.txt      ,20.184896           
2         ,list512k.txt      ,19.256184           
2         ,list512k.txt      ,20.750963           
2         ,list512k.txt      ,18.926811           
2         ,list512k.txt      ,17.349920           
2         ,list512k.txt      ,18.439920           
2         ,list512k.txt      ,17.908186           
