1       ,10000     ,40.157175           
1       ,10000     ,35.352957           
1       ,10000     ,35.280830           
2       ,10000     ,29.803894           
2       ,10000     ,30.400030           
2       ,10000     ,31.511095           
3       ,10000     ,42.743801           
3       ,10000     ,39.756964           
3       ,10000     ,37.586981           
4       ,10000     ,47.234783           
4       ,10000     ,46.157101           
4       ,10000     ,45.282070           
1       ,20000     ,78.329048           
1       ,20000     ,78.067982           
1       ,20000     ,79.874138           
2       ,20000     ,48.592180           
2       ,20000     ,47.917976           
2       ,20000     ,47.956930           
3       ,20000     ,50.132000           
3       ,20000     ,44.987974           
3       ,20000     ,45.945143           
4       ,20000     ,55.594893           
4       ,20000     ,56.860888           
4       ,20000     ,58.358295           
1       ,30000     ,127.049084          
1       ,30000     ,124.456911          
1       ,30000     ,124.897861          
2       ,30000     ,72.424822           
2       ,30000     ,72.942986           
2       ,30000     ,72.641022           
3       ,30000     ,62.446842           
3       ,30000     ,61.649162           
3       ,30000     ,62.445972           
4       ,30000     ,60.962925           
4       ,30000     ,64.524860           
4       ,30000     ,63.116982           
1       ,40000     ,178.603136          
1       ,40000     ,177.957172          
1       ,40000     ,180.162062          
2       ,40000     ,105.350048          
2       ,40000     ,104.739992          
2       ,40000     ,104.618170          
3       ,40000     ,85.463911           
3       ,40000     ,85.435816           
3       ,40000     ,84.018955           
4       ,40000     ,86.292936           
4       ,40000     ,77.469084           
4       ,40000     ,86.589056           
1       ,50000     ,250.831240          
1       ,50000     ,251.716024          
1       ,50000     ,247.998077          
2       ,50000     ,141.073923          
2       ,50000     ,145.175020          
2       ,50000     ,140.749063          
3       ,50000     ,127.391804          
3       ,50000     ,126.729010          
3       ,50000     ,126.818022          
4       ,50000     ,97.624784           
4       ,50000     ,100.259174          
4       ,50000     ,95.460966           
1       ,60000     ,305.650970          
1       ,60000     ,303.807983          
1       ,60000     ,303.880926          
2       ,60000     ,168.594830          
2       ,60000     ,168.842005          
2       ,60000     ,169.691942          
3       ,60000     ,121.291042          
3       ,60000     ,119.975708          
3       ,60000     ,125.081154          
4       ,60000     ,112.562817          
4       ,60000     ,112.029133          
4       ,60000     ,112.849020          
1       ,70000     ,364.443176          
1       ,70000     ,367.460011          
1       ,70000     ,365.011957          
2       ,70000     ,207.435099          
2       ,70000     ,210.914248          
2       ,70000     ,205.385323          
3       ,70000     ,149.558781          
3       ,70000     ,149.169943          
3       ,70000     ,149.548985          
4       ,70000     ,128.300058          
4       ,70000     ,129.315115          
4       ,70000     ,128.019709          
