Size N    , Utilization U       , Affinity A, BlockNum B, ThreadsNum T        , Random X  , time (ms)           
32        , 1.000000            , 1         , 25        , 32                  , 1         , 37.548096           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 39.644043           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 36.979980           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 36.996826           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 40.301270           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 38.407959           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 36.855957           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 43.464844           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 37.437012           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 36.180908           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 38.028076           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 37.231201           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 34.247803           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 36.351074           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 36.958008           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 34.924072           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 43.486084           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 36.477051           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 43.782959           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 35.812012           
32        , 1.000000            , 1         , 26        , 32                  , 1         , 36.559326           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 42.685059           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 44.696045           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 38.716064           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 38.895020           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 44.149170           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 35.759277           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 40.350830           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 41.746094           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 39.700928           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 38.472900           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 43.342041           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 38.127930           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 38.469971           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 40.747803           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 39.326904           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 45.734863           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 45.733154           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 37.485107           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 40.380859           
32        , 1.000000            , 1         , 27        , 32                  , 1         , 38.528076           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 40.196777           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 43.754150           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 45.452148           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 39.137939           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 37.437012           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 36.260010           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 40.204834           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 47.165039           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 39.532227           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 36.274902           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 35.676758           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 46.649170           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 37.264160           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 38.192139           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 36.873047           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 40.410889           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 57.547119           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 63.171875           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 38.395996           
32        , 1.000000            , 1         , 28        , 32                  , 1         , 40.643066           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 47.887939           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 41.209717           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 38.328857           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 37.953125           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 39.658936           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 37.760010           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 41.294922           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 36.928955           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 42.558838           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 45.376953           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 38.552979           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 40.795166           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 40.270264           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 40.288086           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 47.715820           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 43.806641           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 44.498779           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 44.317139           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 47.936035           
32        , 1.000000            , 1         , 29        , 32                  , 1         , 38.128906           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 43.285889           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 43.468750           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 50.355713           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 41.403809           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 46.358154           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 45.618896           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 40.889160           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 39.347168           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 42.815918           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 38.158691           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 41.807129           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 37.479004           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 45.671143           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 49.925049           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 46.126221           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 49.306152           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 38.220947           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 42.568115           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 41.825195           
32        , 1.000000            , 1         , 30        , 32                  , 1         , 40.286133           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 40.222168           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 36.394043           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 38.645996           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 40.518066           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 40.237061           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 36.742920           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 42.378174           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 48.982178           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 50.472900           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 40.838867           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 39.718018           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 36.734863           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 41.802979           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 40.945068           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 39.016846           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 43.522217           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 37.640137           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 38.864014           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 38.647949           
32        , 1.000000            , 1         , 31        , 32                  , 1         , 40.453125           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 60.422852           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 41.489990           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 37.988770           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 45.641113           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 44.591064           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 37.589111           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 38.920898           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 44.354004           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 48.896973           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 47.793945           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 40.266113           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 36.169922           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 39.500000           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 38.897949           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 39.629883           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 40.901123           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 40.898926           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 38.682129           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 39.467041           
32        , 1.000000            , 1         , 32        , 32                  , 1         , 39.436279           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 40.035889           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 37.039062           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 41.016846           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 37.485107           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 40.330811           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 41.430908           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 39.721924           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 49.071045           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 40.483154           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 36.238770           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 37.512695           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 43.299072           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 44.726074           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 41.046143           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 42.900146           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 40.529053           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 39.997070           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 37.837891           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 40.723877           
32        , 1.000000            , 1         , 33        , 32                  , 1         , 42.286865           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 46.103027           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 50.080078           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 42.778809           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 45.331055           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 44.841797           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 47.451172           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 51.791016           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 41.225342           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 43.390137           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 41.221680           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 46.104980           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 46.873047           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 39.045654           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 48.802002           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 40.741943           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 40.660156           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 45.385742           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 43.769043           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 39.488037           
32        , 1.000000            , 1         , 34        , 32                  , 1         , 38.929932           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 45.360107           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 43.802002           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 37.889893           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 38.000244           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 42.988037           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 45.175781           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 38.364014           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 39.804932           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 40.684082           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 46.604736           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 40.363037           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 39.093018           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 47.260986           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 44.260986           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 45.862061           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 46.520996           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 41.600098           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 40.919189           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 43.018066           
32        , 1.000000            , 1         , 35        , 32                  , 1         , 40.001953           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 39.625244           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 40.469238           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 43.387207           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 41.214111           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 37.972900           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 39.333984           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 40.031006           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 41.270020           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 38.056152           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 35.944092           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 42.604004           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 49.289062           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 38.373047           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 42.024170           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 45.673828           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 45.614746           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 47.520996           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 39.289062           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 41.884766           
32        , 1.000000            , 1         , 36        , 32                  , 1         , 38.432861           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 41.967285           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 40.722900           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 38.708984           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 37.697998           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 38.104980           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 39.200928           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 37.774170           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 36.665771           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 37.366943           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 39.109863           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 39.169189           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 36.927979           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 36.428955           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 38.418945           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 46.704102           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 40.427002           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 37.729980           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 44.664307           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 39.552002           
32        , 1.000000            , 1         , 37        , 32                  , 1         , 40.431885           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 40.055176           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 36.792969           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 42.169922           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 40.429688           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 38.702881           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 39.665039           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 42.541992           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 41.116943           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 40.802002           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 39.606201           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 41.291748           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 45.187988           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 39.460938           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 41.596924           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 46.380127           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 37.838135           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 45.276855           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 38.518799           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 38.140869           
32        , 1.000000            , 1         , 38        , 32                  , 1         , 45.872070           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 41.483887           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 40.197998           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 39.021973           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 38.285889           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 40.101807           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 37.242920           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 38.269043           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 45.168701           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 45.200195           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 37.499023           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 41.145996           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 45.257080           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 45.753174           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 40.249023           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 40.402832           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 37.942139           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 42.775879           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 50.989014           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 43.367188           
32        , 1.000000            , 1         , 39        , 32                  , 1         , 43.026123           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 40.388184           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 44.910156           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 40.700928           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 38.520996           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 44.913818           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 38.212891           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 38.694092           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 47.702148           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 39.979004           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 43.958008           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 42.292236           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 43.236084           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 43.165039           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 43.640869           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 39.541016           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 42.441895           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 38.337402           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 38.366943           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 41.381104           
32        , 1.000000            , 1         , 40        , 32                  , 1         , 38.091064           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 41.764893           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 42.957031           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 45.289062           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 40.871094           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 40.406982           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 40.473877           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 38.723877           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 57.091797           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 42.800049           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 38.518799           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 42.988037           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 48.358887           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 40.946045           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 45.005859           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 41.774902           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 37.072998           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 37.770020           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 38.483154           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 47.550781           
32        , 1.000000            , 1         , 41        , 32                  , 1         , 54.197021           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 46.585938           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 37.755859           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 38.296875           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 45.209961           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 44.609863           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 42.046875           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 39.801758           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 39.502197           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 41.097900           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 38.419922           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 40.212158           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 45.266846           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 40.995850           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 44.312988           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 56.991211           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 57.519043           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 43.451904           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 43.236084           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 42.079102           
32        , 1.000000            , 1         , 42        , 32                  , 1         , 40.688965           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 40.291260           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 44.192139           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 40.834961           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 41.812012           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 40.512207           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 38.713867           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 44.071777           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 39.821045           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 42.633057           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 60.234863           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 40.598877           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 39.994141           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 47.686768           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 37.921875           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 43.005859           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 44.086182           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 49.524902           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 37.784180           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 45.655029           
32        , 1.000000            , 1         , 43        , 32                  , 1         , 44.687012           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 40.196777           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 39.473145           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 36.294922           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 51.881592           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 39.875977           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 44.244873           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 42.668213           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 41.583008           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 43.209961           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 41.308105           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 39.050049           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 40.418213           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 45.829102           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 37.553955           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 40.303955           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 41.731201           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 39.120117           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 41.041992           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 37.934082           
32        , 1.000000            , 1         , 44        , 32                  , 1         , 43.988037           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 42.205078           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 40.586914           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 38.215088           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 38.299805           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 48.639893           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 45.701172           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 47.592773           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 41.331055           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 39.213135           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 43.921143           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 52.868652           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 41.525879           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 39.368164           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 42.948975           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 42.664062           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 49.284912           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 47.102783           
32        , 1.000000            , 1         , 45        , 32                  , 1         , 43.350098           
