Affinity  , Usage     , #elements , time                
3         , 1.000000  , 4096      , 382.179443          
3         , 1.000000  , 4096      , 385.110840          
3         , 1.000000  , 4096      , 375.811768          
3         , 1.000000  , 4096      , 376.661865          
3         , 1.000000  , 4096      , 382.525879          
3         , 1.000000  , 4096      , 386.269775          
3         , 1.000000  , 4096      , 378.489990          
3         , 1.000000  , 4096      , 380.517822          
3         , 1.000000  , 4096      , 375.594971          
3         , 1.000000  , 4096      , 377.211182          
3         , 1.000000  , 4096      , 377.853027          
3         , 1.000000  , 4096      , 378.445068          
4         , 1.000000  , 4096      , 432.338379          
4         , 1.000000  , 4096      , 430.766846          
4         , 1.000000  , 4096      , 467.721191          
4         , 1.000000  , 4096      , 430.896973          
4         , 1.000000  , 4096      , 430.199219          
4         , 1.000000  , 4096      , 427.604736          
4         , 1.000000  , 4096      , 424.222168          
4         , 1.000000  , 4096      , 432.397705          
4         , 1.000000  , 4096      , 427.041992          
4         , 1.000000  , 4096      , 433.294922          
4         , 1.000000  , 4096      , 437.185303          
4         , 1.000000  , 4096      , 431.762695          
4         , 1.000000  , 4096      , 436.948975          
4         , 1.000000  , 4096      , 431.105957          
4         , 1.000000  , 4096      , 439.624756          
4         , 1.000000  , 4096      , 428.743652          
4         , 1.000000  , 4096      , 429.528076          
4         , 1.000000  , 4096      , 427.849121          
4         , 1.000000  , 4096      , 432.318848          
4         , 1.000000  , 4096      , 439.730225          
4         , 1.000000  , 4096      , 442.137207          
4         , 1.000000  , 4096      , 437.414062          
4         , 1.000000  , 4096      , 432.619141          
4         , 1.000000  , 4096      , 428.781250          
4         , 1.000000  , 4096      , 425.737793          
1         , 1.000000  , 8192      , 2092.702881         
1         , 1.000000  , 8192      , 1243.218750         
1         , 1.000000  , 8192      , 1242.666504         
1         , 1.000000  , 8192      , 2075.439209         
1         , 1.000000  , 8192      , 1229.105957         
1         , 1.000000  , 8192      , 1233.243164         
1         , 1.000000  , 8192      , 1223.667236         
1         , 1.000000  , 8192      , 1233.513672         
1         , 1.000000  , 8192      , 1241.428223         
1         , 1.000000  , 8192      , 1242.175049         
1         , 1.000000  , 8192      , 1669.254883         
1         , 1.000000  , 8192      , 2070.336914         
1         , 1.000000  , 8192      , 1667.360840         
1         , 1.000000  , 8192      , 1228.141846         
1         , 1.000000  , 8192      , 2087.049316         
1         , 1.000000  , 8192      , 1236.639404         
1         , 1.000000  , 8192      , 1224.210938         
1         , 1.000000  , 8192      , 1228.965820         
1         , 1.000000  , 8192      , 1233.016113         
1         , 1.000000  , 8192      , 1246.105713         
1         , 1.000000  , 8192      , 1229.330811         
1         , 1.000000  , 8192      , 1235.691162         
1         , 1.000000  , 8192      , 1243.610352         
1         , 1.000000  , 8192      , 1237.617676         
1         , 1.000000  , 8192      , 1233.114990         
2         , 1.000000  , 8192      , 1034.427002         
2         , 1.000000  , 8192      , 1028.160889         
2         , 1.000000  , 8192      , 652.634033          
2         , 1.000000  , 8192      , 649.611084          
2         , 1.000000  , 8192      , 638.781006          
2         , 1.000000  , 8192      , 649.025879          
2         , 1.000000  , 8192      , 1027.147217         
